nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Servicio Local de Educación,regional,13977.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Total,regional,174231.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Municipal,nacional,1034121.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Subvencionado,nacional,1939429.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Pagado,nacional,340318.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Corporación de Administración Delegada,nacional,44202.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Servicio Local de Educación,nacional,224862.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Total,nacional,3582932.0,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Municipal,regional,145.9,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Subvencionado,regional,306.2,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Pagado,regional,408.9,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Corporación de Administración Delegada,regional,517.0,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Servicio Local de Educación,regional,291.2,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Total,regional,238.7,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Municipal,nacional,252.0,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Subvencionado,nacional,356.5,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Pagado,nacional,563.4,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Corporación de Administración Delegada,nacional,631.5,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Servicio Local de Educación,nacional,270.9,
Atacama,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Total,nacional,324.3,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",Casen 2022,regional,3826.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,11.4,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,15413.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,45.8,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,1427.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,4.2,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,8603.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,25.6,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,3458.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,10.3,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,939.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,2.8,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,33666.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",Casen 2022,nacional,93827.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,13.2,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,299937.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,42.2,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,44160.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,6.2,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,172951.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,24.3,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,79196.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,11.1,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,20863.0,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,2.9,
Atacama,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,710934.0,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"Matrícula parvulariade ""Nivel medio"" y""Nivel transición""entre 2 y 5 años",regional,29347.0,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,Poblaciónproyectadaentre 2 y 5años (inclusive),regional,41012.0,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"% Matrículaparvularia de""Nivel medio"" y""Nivel transición""",regional,71.6,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"Matrícula parvulariade ""Nivel medio"" y""Nivel transición""entre 2 y 5 años",nacional,623319.0,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,Poblaciónproyectadaentre 2 y 5años (inclusive),nacional,944677.0,
Atacama,2025,educacion,3.5 Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"% Matrículaparvularia de""Nivel medio"" y""Nivel transición""",nacional,66.0,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara todala población,regional,10.1,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara la población de18 años a más,regional,11.8,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,% de población de5 años o másque sabe leer oescribir,regional,95.3,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara todala población,nacional,10.4,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara la población de18 años a más,nacional,12.1,
Atacama,2025,educacion,3.6 Nivel educativo de la población según Censo 2024,% de población de5 años o másque sabe leer oescribir,nacional,95.2,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_1,regional,2024.0,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_2,regional,2022.0,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_3,regional,2024.0,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_1,regional,4431.0,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_2,regional,944.0,
Atacama,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_3,regional,746.0,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2021,regional,8.9,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2023,regional,8.6,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2021,regional,6.9,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2023,regional,5.9,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2021,nacional,9.0,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2023,nacional,8.7,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2021,nacional,7.0,
Atacama,2025,salud,"4.1Indicadores básicos de salud,años 2021 y 2023",2023,nacional,6.1,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",FONASA,regional,88.9,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",ISAPRE,regional,5.5,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",FONASA/ISAPRE,regional,94.5,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d","Total, RSH",regional,787388.0,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",FONASA,nacional,84.8,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",ISAPRE,nacional,8.8,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d",FONASA/ISAPRE,nacional,93.7,
Atacama,2025,salud,"4.2 Porcentaje de personas adscritas a FONASA o ISAPRE, respecto del total de personas presentes en el Registro Social d","Total, RSH",nacional,17139256.0,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",Población Inscritaen Salud Municipal (FONASA) año 2024,regional,700171.0,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",PoblaciónCenso 2024,regional,832864.0,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",% población inscritaen salud municipal,regional,84.1,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",Población Inscritaen Salud Municipal (FONASA) año 2024,nacional,14464367.0,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",PoblaciónCenso 2024,nacional,18480432.0,
Atacama,2025,salud,"4.3 Población inscrita validada en servicios de salud municipal, año 2024",% población inscritaen salud municipal,nacional,78.3,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,10.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,6.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,35.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,9.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,32.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,92.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,2.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,76.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,1.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,9.0,
Atacama,2025,salud,"4.4 Número de Establecimientos de salud por tipo, vigentes al 12/08/2025","Número de Establecimientos, 12/08/2025",regional,29.0,
