nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto,fuente
La Araucanía,2025,educacion,"Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Total,nacional,324.3,,"Fuente: Cálculo propio en base a datos MINEDUCNota 1: El cálculo corresponde a la razón (cuociente) entre la matrícula y el n° de establecimientos, para el año, dependencia administrativa y unidades territoriales señaladas en la tabla. El término ""promedio"" utilizado en el título, se ha empleado con"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",Casen 2022,regional,0.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,0.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,1785.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,24.9,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,534.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,7.5,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,2787.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,38.9,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,689.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,9.6,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,1363.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,19.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,7158.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",Casen 2022,nacional,93827.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,13.2,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,299937.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,42.2,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,44160.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,6.2,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,172951.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,24.3,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,79196.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,11.1,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,20863.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,nacional,2.9,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,"Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,nacional,710934.0,,"Fuente: Matrícula educación parvularia, MINEDUC"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"Matrícula parvulariade ""Nivel medio"" y""Nivel transición""entre 2 y 5 años",regional,5823.0,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,Poblaciónproyectadaentre 2 y 5años (inclusive),regional,7841.0,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"% Matrículaparvularia de""Nivel medio"" y""Nivel transición""",regional,74.3,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"Matrícula parvulariade ""Nivel medio"" y""Nivel transición""entre 2 y 5 años",nacional,623319.0,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,Poblaciónproyectadaentre 2 y 5años (inclusive),nacional,944677.0,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Estimación de cobertura en Educación parvularia: Matrícula MINEDUC de los segmentos “Nivel medio” y “Nivel de transi,"% Matrículaparvularia de""Nivel medio"" y""Nivel transición""",nacional,66.0,,"Fuente: Cálculo propio en base a datos MINEDUC, Proyecciones INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara todala población,regional,10.7,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara la población de18 años a más,regional,12.4,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,% de población de5 años o másque sabe leer oescribir,regional,96.1,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara todala población,nacional,10.4,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,Años deescolaridadpromediopara la población de18 años a más,nacional,12.1,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,Nivel educativo de la población según Censo 2024,% de población de5 años o másque sabe leer oescribir,nacional,95.2,,"Fuente: Censo 2024, INE"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_1,regional,2024.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_2,regional,2022.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_3,regional,2024.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_1,regional,328.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_2,regional,272.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,educacion,3.8Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yB,col_3,regional,204.0,,"Fuente: Fichas regionales, Servicio de Información de Educación Superior (SIES), de la Subsecretaría de Educación"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,regional,158565.0,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,regional,119567.0,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),regional,75.4,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,nacional,15450377.0,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,nacional,13122261.0,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,electoral,"Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),nacional,84.9,,"Fuente: Participación, Elecciones Gobernadores Regionales 2024, 1ra vuelta, SERVEL"
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),regional,5.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),regional,20.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),regional,1.2,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),regional,3.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),regional,157773.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),nacional,6.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),nacional,9.2,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),nacional,1.6,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),nacional,2.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),nacional,17111720.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familiaNota: RND: Registro Nacional de discapacidad."
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",0%-40%,regional,44.1,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",41%-50%,regional,8.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",51%-60%,regional,8.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",61%-70%,regional,8.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",71%-80%,regional,10.2,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",81%-90%,regional,14.1,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",91%-100%,regional,5.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",Personas presentes en RSH (07/2025),regional,157773.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",0%-40%,nacional,55.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",41%-50%,nacional,8.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",51%-60%,nacional,6.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",61%-70%,nacional,6.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",71%-80%,nacional,7.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",81%-90%,nacional,10.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",91%-100%,nacional,4.1,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",Personas presentes en RSH (07/2025),nacional,17111720.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,regional,42.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,regional,7.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,regional,8.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,regional,9.1,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,regional,10.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,regional,14.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,regional,7.5,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),regional,87819.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,nacional,51.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,nacional,7.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,nacional,7.2,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,nacional,7.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,nacional,8.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,nacional,11.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,nacional,5.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),nacional,9141433.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,regional,2.0,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,regional,5.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,regional,3.4,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,nacional,8.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,nacional,10.7,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,nacional,6.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,44512.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,55072.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,23.7,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3802033.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,4690891.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,23.4,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,31633.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,13749.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,-56.5,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3272022.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,2860030.0,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,-12.6,,Fuente: Subsecretaria de Telecomunicaciones
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,regional,29.6,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,regional,10.8,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),regional,40.4,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),regional,0.3,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",regional,64.2,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,nacional,1424.0,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
La Araucanía,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,nacional,630.8,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
